,5,10,25,50,100
0,0.19078473722102232,0.22390208783297336,0.21382289416846653,0.22534197264218864,0.22966162706983442
1,0.19366450683945285,0.2224622030237581,0.21526277897768178,0.2224622030237581,0.21382289416846653
2,0.2059035277177826,0.21382289416846653,0.21958243340532757,0.2224622030237581,0.2318214542836573
3,0.2267818574514039,0.2267818574514039,0.2318214542836573,0.2361411087113031,0.24190064794816415
4,0.21814254859611232,0.22606191504679626,0.2224622030237581,0.22534197264218864,0.2267818574514039
5,0.20230381569474443,0.21958243340532757,0.23758099352051837,0.22534197264218864,0.22750179985601152
6,0.210943124550036,0.21886249100071994,0.2174226061915047,0.2174226061915047,0.2203023758099352
7,0.1771058315334773,0.210943124550036,0.2087832973362131,0.20806335493160547,0.2059035277177826
8,0.21166306695464362,0.2174226061915047,0.21382289416846653,0.22966162706983442,0.21526277897768178
9,0.21238300935925125,0.22102231821454282,0.23686105111591071,0.23758099352051837,0.23542116630669546
10,0.20302375809935205,0.22318214542836573,0.23110151187904968,0.23326133909287258,0.22390208783297336
11,0.20950323974082075,0.2203023758099352,0.22174226061915048,0.22462203023758098,0.2267818574514039
12,0.18430525557955363,0.20374370050395968,0.2015838732901368,0.21022318214542837,0.2159827213822894
13,0.20302375809935205,0.22318214542836573,0.2174226061915047,0.21886249100071994,0.21382289416846653
14,0.19366450683945285,0.20734341252699784,0.21814254859611232,0.22750179985601152,0.22462203023758098
15,0.1994240460763139,0.21526277897768178,0.21958243340532757,0.22390208783297336,0.2159827213822894
16,0.20086393088552915,0.22462203023758098,0.22606191504679626,0.21670266378689704,0.21310295176385888
17,0.21022318214542837,0.22534197264218864,0.22534197264218864,0.2339812814974802,0.2339812814974802
18,0.1929445644348452,0.21814254859611232,0.23902087832973362,0.23902087832973362,0.238300935925126
19,0.20086393088552915,0.2318214542836573,0.23470122390208784,0.22966162706983442,0.2267818574514039
20,0.18430525557955363,0.2224622030237581,0.22102231821454282,0.22390208783297336,0.21814254859611232
21,0.21382289416846653,0.22174226061915048,0.23470122390208784,0.23326133909287258,0.23902087832973362
22,0.1994240460763139,0.19870410367170627,0.19798416126709864,0.20518358531317496,0.2044636429085673
23,0.21022318214542837,0.22462203023758098,0.23470122390208784,0.2267818574514039,0.22750179985601152
24,0.2203023758099352,0.21958243340532757,0.23470122390208784,0.23542116630669546,0.24478041756659466
