,5,10,25,50,100
0,0.2361411087113031,0.15190784737221022,0.16630669546436286,0.16918646508279336,0.17350611951043918
1,0.2678185745140389,0.1720662347012239,0.16630669546436286,0.1720662347012239,0.16414686825053995
2,0.2498200143988481,0.15982721382289417,0.16918646508279336,0.16702663786897048,0.16990640748740102
3,0.2476601871850252,0.18286537077033838,0.17926565874730022,0.1771058315334773,0.17278617710583152
4,0.25629949604031677,0.17134629229661627,0.16126709863210942,0.16630669546436286,0.16630669546436286
5,0.2570194384449244,0.15982721382289417,0.17494600431965443,0.1627069834413247,0.15766738660907129
6,0.238300935925126,0.17494600431965443,0.17998560115190784,0.18502519798416125,0.17782577393808496
7,0.24118070554355653,0.15406767458603313,0.1511879049676026,0.15262778977681785,0.15982721382289417
8,0.26997840172786175,0.16126709863210942,0.1605471562275018,0.16126709863210942,0.1677465802735781
9,0.23758099352051837,0.1742260619150468,0.17494600431965443,0.17350611951043918,0.16846652267818574
10,0.2361411087113031,0.1627069834413247,0.15190784737221022,0.14974802015838734,0.15046796256299497
11,0.22966162706983442,0.16630669546436286,0.15694744420446363,0.17134629229661627,0.1605471562275018
12,0.24262059035277178,0.15910727141828654,0.15334773218142547,0.15766738660907129,0.1511879049676026
13,0.23758099352051837,0.1511879049676026,0.16558675305975523,0.15766738660907129,0.15982721382289417
14,0.23254139668826493,0.15910727141828654,0.16990640748740102,0.1677465802735781,0.1677465802735781
15,0.23758099352051837,0.16990640748740102,0.17062634989200864,0.16990640748740102,0.15550755939524838
16,0.23542116630669546,0.16486681065514758,0.16918646508279336,0.15982721382289417,0.17638588912886968
17,0.2318214542836573,0.15694744420446363,0.16198704103671707,0.1583873290136789,0.156227501799856
18,0.25125989920806335,0.16990640748740102,0.183585313174946,0.1720662347012239,0.17134629229661627
19,0.23974082073434125,0.16414686825053995,0.16702663786897048,0.17062634989200864,0.1583873290136789
20,0.27141828653707706,0.15694744420446363,0.16126709863210942,0.16342692584593232,0.15550755939524838
21,0.25125989920806335,0.17062634989200864,0.1742260619150468,0.17350611951043918,0.1677465802735781
22,0.257739380849532,0.1605471562275018,0.15406767458603313,0.14974802015838734,0.14254859611231102
23,0.24118070554355653,0.16342692584593232,0.15766738660907129,0.17278617710583152,0.18070554355651547
24,0.2526997840172786,0.18502519798416125,0.183585313174946,0.1742260619150468,0.16990640748740102
